lostid,PartnerID,PC,PCName,Found_Date,Lost_Date,Found_Color,Lost_Color,Found_CaseColor,Lost_CaseColor,Found_Brand,Lost_Brand,Found_Material,Lost_Material,Found_CustomAttr,Lost_CustomAttr,Found_DDLocation,Lost_DDLocation,Found_Room_flight,Lost_Room_flight,Found_SerialNumber,Lost_SerialNumber,Found_Cash,Lost_Cash
22031887,14678,63,Photo,12/26/2021,12/26/2021,4,0,0,0,0,0,0,0,7150,7150,0,0,12/21/2021,882,,,0,0
23118674,16556,177,Keys,05/24/2022,05/25/2022,2,0,0,0,0,0,0,0,12567,12567,0,810,,,,,0,0
21243345,17047,212,Toy,12/17/2021,12/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22781613,14722,231,iPhone,04/28/2022,04/28/2022,2,2,12,11,0,0,0,0,7099,7099,1580,0,1089,159,,,0,0
22285766,16650,451,MTA Metrocard,03/10/2022,03/10/2022,0,0,0,0,0,0,0,0,22177,25281,0,0,,,,,0,0
22599185,16130,66,Credit or Debit card,04/15/2022,04/15/2022,0,0,0,0,695,95,0,0,8555,8555,0,0,,,,,0,0
21521114,16130,423,Disney Minnie/Mickey Ears,02/03/2022,01/14/2022,0,2,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
21948784,7901,181,Charger,02/21/2022,02/25/2022,2,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23011925,14677,15,Swimwear,05/15/2022,05/17/2022,6,1,0,0,0,0,0,0,6127,6127,0,0,5/8/2022,654,,,0,0
23307812,17791,331,High heels,06/05/2022,06/05/2022,6,2,0,0,0,0,0,0,25893,25893,0,0,230,14230,,,0,0
22627712,17880,119,Hair dryer,04/17/2022,04/17/2022,0,2,0,0,1010,0,0,0,27056,27056,0,0,,,,,0,0
23521738,2474,218,iPad,06/21/2022,06/21/2022,3,2,6,6,0,0,0,0,993,993,0,0,4420,UA4420,,DMPTGLAWHLFD,0,0
21415079,16130,423,Disney Minnie/Mickey Ears,12/31/2021,01/03/2022,0,0,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
23459293,17017,65,Drivers License,06/17/2022,06/18/2022,0,0,0,0,0,0,0,0,19080,19080,109,109,,,,,0,0
23012206,7085,106,Chain,05/16/2022,05/16/2022,0,0,0,0,0,0,0,9,0,0,0,0,,,,,0,0
21858097,11422,67,Wallet,02/13/2022,02/17/2022,2,2,0,0,0,0,39,39,0,0,0,0,,,,,0,0
21619149,14677,132,Duffle bag,01/23/2022,01/24/2022,18,18,0,0,0,0,0,0,6127,6127,0,0,01/16/2022,01-16-22,,,0,0
23445833,16650,67,Wallet,06/07/2022,06/07/2022,9,9,0,0,1606,1606,39,39,22177,25253,0,0,,,,,0,0
23445427,16650,248,ID Card - State Issued,06/09/2022,06/09/2022,0,0,0,0,0,0,0,0,22177,25239,0,0,,,,,0,0
22523683,8092,67,Wallet,04/09/2022,04/09/2022,9,9,0,0,0,1639,39,39,0,0,0,0,,,,,0,0
21453001,6392,218,iPad,01/03/2022,01/06/2022,2,3,2,3,0,0,0,0,1460,1460,1249,0,A255,A/C # 791,DMPDVGBLNR71,DMPDVGBLNR71,0,0
22733788,16310,64,Folder,04/25/2022,04/25/2022,0,4,0,0,0,0,0,0,10822,10822,0,0,,,,,0,0
22455922,16130,231,iPhone,04/03/2022,04/05/2022,16,16,22,17,0,0,0,0,8551,8551,3040,0,,,,,0,0
21496254,16516,176,Watch,01/05/2022,01/11/2022,0,0,2,0,0,1189,0,31,12400,12400,0,0,,,,,0,0
23029470,2474,187,Camera,05/17/2022,05/18/2022,0,2,0,2,1767,848,0,0,951,951,0,0,2069,,,132072102953,0,0
21642334,6392,247,MacBook,01/26/2022,01/26/2022,3,3,0,0,0,0,0,0,1525,1525,0,0,AA05,AA1159,,FVFFW14BQ6LT,0,0
21577550,16650,248,ID Card - State Issued,01/22/2022,01/17/2022,0,0,0,0,0,0,0,0,22177,25251,132,0,D,,,,0,0
23052828,16650,65,Drivers License,05/02/2022,05/15/2022,0,0,0,0,0,0,0,0,25253,25253,132,132,Q5,,,,0,0
21204164,17017,362,Tote,12/15/2021,12/16/2021,2,2,0,0,0,0,61,0,19063,19063,0,0,,,,,0,0
22741542,14722,231,iPhone,04/01/2022,04/02/2022,2,3,2,2,0,0,0,0,6934,6985,2119,1268,856,854,,,0,0
23541129,5894,66,Credit or Debit card,06/19/2022,06/23/2022,0,0,0,0,95,0,0,0,1245,1245,0,0,,EBC,,,0,0
22662355,7838,231,iPhone,04/18/2022,04/18/2022,1,1,16,16,0,0,0,0,0,0,1789,2064,,,,,0,0
22377981,16650,67,Wallet,03/19/2022,03/19/2022,0,16,0,0,0,0,0,39,25273,25273,0,0,,,,,0.92,0
21975272,16222,25,Gloves,02/27/2022,02/27/2022,1,2,0,0,2349,0,0,0,10799,10799,0,0,E205N,E205N,,,0,0
22831693,16650,248,ID Card - State Issued,04/25/2022,04/29/2022,0,0,0,0,0,0,0,0,22177,25262,0,0,,,,,0,0
21822441,2474,218,iPad,02/13/2022,02/14/2022,3,3,2,2,0,0,0,0,949,949,1250,1250,1500,,DMPYQ851LM93,dmpyq851lm93,0,0
23172468,16500,1,Shirt,05/19/2022,05/29/2022,16,4,0,0,0,0,0,0,12455,12455,0,0,,,,,0,0
23037367,16650,385,Multiple Items,05/16/2022,05/16/2022,2,0,0,0,1015,0,0,0,22177,25254,0,0,,,358036410314845,,0,0
22187563,14722,297,Stuffed Toy,03/15/2022,03/16/2022,0,0,0,0,0,0,0,0,7107,7107,0,0,1089,,,,0,0
23303063,16650,248,ID Card - State Issued,05/27/2022,05/30/2022,2,0,0,0,0,0,0,0,22177,25243,0,0,B65,,,,0,0
21878120,14722,328,Power Bank / Power Strip,02/19/2022,02/19/2022,2,2,0,0,0,0,0,0,7099,7099,0,0,986,986,,,0,0
21645436,16130,207,Giftcard,01/28/2022,01/27/2022,0,0,0,0,0,0,0,0,8555,8555,0,0,,,,,0,0
22254059,2474,193,Headphones,03/20/2022,03/21/2022,2,2,0,0,1021,0,0,0,168,1017,0,0,3469,3469,,,0,0
22821515,17800,178,Blankets,05/01/2022,05/02/2022,6,16,0,0,0,0,0,0,25929,25929,0,0,,,,,0,0
23428302,7901,15,Swimwear,06/15/2022,06/16/2022,4,0,0,0,984,0,0,0,0,0,0,0,,,,,0,0
22543835,16130,143,Sunglasses,04/11/2022,04/11/2022,9,20,13,13,0,1391,0,0,8552,8552,0,0,,,,,0,0
21446255,16130,211,Kindle or eReader Device,01/06/2022,01/06/2022,4,2,0,12,0,0,0,0,8554,8554,0,0,,,,,0,0
22401706,2474,67,Wallet,03/31/2022,03/31/2022,4,4,0,0,0,0,40,0,948,948,0,0,UA46,,,,0,0
21763297,7318,2,Pants,02/07/2022,02/07/2022,8,3,0,0,0,976,3,3,0,0,0,0,,1448,,,0,0
23447637,13495,358,Assorted Items,06/17/2022,06/17/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22506265,7085,2,Pants,04/08/2022,04/08/2022,0,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21823686,17023,253,Skis,02/12/2022,02/14/2022,0,0,0,7,0,0,0,0,16798,16798,0,0,,,,,0,0
22111346,2474,182,Tablet,03/07/2022,03/10/2022,2,2,0,0,81,81,0,0,168,168,0,0,1219,,,,0,0
23009056,5894,179,Pillows,05/16/2022,05/16/2022,1,8,0,0,0,0,0,0,1244,1244,0,0,,W 0903,,,0,0
22379641,16650,206,Money,03/17/2022,03/24/2022,9,0,0,0,1606,0,39,0,25259,25259,0,0,X63 or x64,,,,0,2.03
23006487,17791,1,Shirt,05/15/2022,05/15/2022,4,4,0,0,0,0,3,0,25906,25906,0,0,43015,43015,,,0,0
22898563,4801,1,Shirt,05/08/2022,05/08/2022,4,4,0,0,0,0,0,24,3204,3204,0,0,,,,,0,0
21218017,16130,423,Disney Minnie/Mickey Ears,12/19/2021,12/18/2021,16,16,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
21776189,16130,206,Money,02/09/2022,02/09/2022,0,0,0,0,0,0,0,0,8552,8552,121,0,,,,,0,38
22529976,11422,66,Credit or Debit card,04/10/2022,04/10/2022,0,0,0,0,0,98,0,0,0,0,0,0,,,,,0,0
22457628,16650,66,Credit or Debit card,04/01/2022,04/01/2022,2,0,0,0,1675,0,39,0,25248,25248,0,0,Sbs bx 12,,,,0,0
23161309,17110,66,Credit or Debit card,05/27/2022,05/28/2022,0,0,0,0,0,98,0,0,0,0,0,0,,,,,0,0
22973687,16556,231,iPhone,05/13/2022,05/14/2022,4,4,5,5,0,0,0,0,12567,12567,3045,3045,,,,,0,0
21947537,16130,66,Credit or Debit card,02/24/2022,02/24/2022,2,0,0,0,1671,98,39,0,8551,8551,0,0,,,,,0,0
22038592,6392,231,iPhone,03/04/2022,03/04/2022,1,1,22,17,0,0,0,0,1288,1288,2063,1268,AA53,,,,0,0
22145528,16130,366,Water bottle,03/11/2022,03/13/2022,4,10,0,0,0,0,0,0,8555,8555,0,0,,,,,0,0
22897767,14722,65,Drivers License,05/06/2022,05/08/2022,0,0,0,0,0,0,0,0,7103,7103,153,153,8334,8487,,,0,0
23088095,14722,58,Notebook,05/22/2022,05/22/2022,0,0,0,0,0,0,0,0,6928,6928,0,0,8700,8700,,,0,0
23140812,16509,6,Dress -  Skirt,05/26/2022,05/26/2022,4,4,0,0,0,0,0,65,13187,13187,0,0,,,,,0,0
23462976,6392,67,Wallet,06/16/2022,06/18/2022,3,0,0,0,0,0,43,0,1288,1288,0,0,1511,,,,0,0
21996894,7583,199,Speakers,02/28/2022,02/28/2022,0,0,0,0,905,0,0,0,6235,6235,0,0,,,,,0,0
22552925,16650,183,Laptop,04/05/2022,04/05/2022,2,3,0,3,1613,823,0,0,22177,25246,0,0,,,,5CD110G55L,0,0
23029217,16130,47,Cap,05/17/2022,05/18/2022,4,4,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
23306026,16130,177,Keys,06/07/2022,06/07/2022,0,0,0,0,0,0,0,0,8551,8551,810,810,,,,,0,0
22296694,17017,135,Backpack,03/23/2022,03/24/2022,11,0,0,0,0,0,0,0,19062,19062,0,0,,,,,0,0
23330931,16650,460,ID Card - Student,05/30/2022,05/30/2022,2,0,0,0,997,0,44,0,22177,25253,0,0,,,,,0,0
22204161,16848,40,Shoes,03/14/2022,03/17/2022,2,2,0,0,2614,2614,7,7,15277,15277,0,0,,,,,0,0
22485860,7319,67,Wallet,04/07/2022,04/07/2022,2,2,0,0,0,0,40,0,0,0,0,0,1913,,,,0,0
23527807,11422,101,Ring,06/22/2022,06/22/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1062,0
22696978,12899,218,iPad,04/23/2022,04/23/2022,3,0,2,0,0,0,0,0,0,0,0,0,,,,,0,0
22528987,16130,425,Disney MagicBands,04/10/2022,04/10/2022,16,16,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
22446581,16650,67,Wallet,04/01/2022,04/02/2022,0,9,0,0,0,0,0,39,25244,25244,0,0,Q65,,,,0,0
23579645,2198,101,Ring,06/25/2022,06/25/2022,0,0,0,0,0,0,9,9,0,0,0,0,,,,,0,0
21918178,6392,247,MacBook,02/20/2022,02/22/2022,3,2,0,0,0,0,0,0,1377,1377,0,0,1129,,,FVFFF16QQ6LX,0,0
21348837,2474,184,"Android, Blackberry, Windows, Other",12/19/2021,12/29/2021,1,3,1,0,10,0,0,0,168,168,0,0,855,,,,0,0
22589499,17718,129,Suitcase,04/15/2022,04/15/2022,6,5,6,0,0,0,0,19,25424,25424,3036,0,,,,,0,0
22238943,16909,231,iPhone,03/19/2022,03/19/2022,2,4,2,2,0,0,0,0,16146,16146,3043,3043,,,,,0,0
21569394,6249,119,Hair dryer,01/12/2022,01/19/2022,3,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22369953,16650,451,MTA Metrocard,03/28/2022,03/28/2022,2,0,0,0,0,0,64,0,22177,25291,0,0,Q11,,,,0,0
22438196,8110,181,Charger,04/03/2022,04/03/2022,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21428700,6392,68,Passport,01/03/2022,01/04/2022,0,0,0,0,0,0,0,0,1288,1288,0,403,1556,,,,0,0
23493516,15005,176,Watch,06/20/2022,06/20/2022,0,0,0,0,1184,1184,32,32,0,0,0,0,,,,,0,0
22751984,16650,66,Credit or Debit card,04/22/2022,04/18/2022,2,0,0,0,0,695,39,0,22177,25244,0,0,,,,,0,0
23509637,7898,1,Shirt,06/20/2022,06/20/2022,1,2,0,0,438,0,3,0,0,0,0,0,,,,,0,0
21421797,16130,135,Backpack,01/03/2022,01/04/2022,16,16,0,0,0,0,0,0,8555,8555,0,0,,,,,0,0
22087068,17047,358,Assorted Items,03/05/2022,03/07/2022,6,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23038009,16650,461,Benefit or Insurance Card,05/10/2022,05/09/2022,0,0,0,0,0,0,0,0,22177,25237,0,0,Bx6 ,,,,0,0
22551204,16495,47,Cap,04/11/2022,04/12/2022,2,2,0,0,0,0,0,0,12592,12592,0,0,,,,,0,0
23588044,16496,146,Prescription glasses,06/26/2022,06/26/2022,2,2,0,0,0,0,0,0,13166,13166,0,0,,,,,0,0
23506996,16734,357,Smart Watch,06/20/2022,06/21/2022,1,1,2,0,0,0,0,0,15522,15522,0,0,,,,,0,0
21423891,2474,149,Pocketbook/Purse,01/04/2022,01/04/2022,3,2,0,0,0,0,0,56,950,950,0,0,6012,6012,,,0,0
22881208,17718,247,MacBook,05/07/2022,05/07/2022,3,3,0,0,827,0,0,0,25424,25424,0,0,,,C02H9066Q05F,,0,0
23455849,12499,345,Toiletry bag,06/17/2022,06/17/2022,9,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23316490,15838,10,Shorts,06/07/2022,06/08/2022,4,3,0,0,0,0,0,0,6852,6852,0,0,,,,,0,0
22079401,15898,66,Credit or Debit card,03/06/2022,03/06/2022,0,0,0,0,97,98,0,0,0,0,0,0,,,,,0,0
22211990,6392,135,Backpack,03/15/2022,03/18/2022,9,9,0,0,0,0,0,0,1288,1288,0,0,438,438,,,0,0
21706584,16130,305,Global Entry Card,02/02/2022,02/02/2022,0,0,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
22032747,13507,245,Clothing - Other,03/03/2022,03/03/2022,2,0,0,0,0,0,3,0,0,0,0,0,,,,,0,0
23230965,16650,459,ID Holder,05/30/2022,05/30/2022,2,2,0,0,0,0,0,0,25291,25291,0,0,,,,,0,0
22200972,2474,218,iPad,03/15/2022,03/17/2022,2,2,2,2,0,0,0,0,952,952,1249,1248,UA33,,FQ736YH369,,0,0
23417563,16509,358,Assorted Items,06/14/2022,06/15/2022,4,0,0,0,982,0,0,0,13187,13187,0,0,,,,,0,0
23211570,8092,231,iPhone,05/30/2022,05/30/2022,1,1,2,2,0,0,0,0,2427,2427,2064,1789,,,,022132,0,0
21549867,16130,206,Money,01/17/2022,01/17/2022,16,0,0,0,0,0,39,0,8551,8551,0,0,,,,,0,310
22947728,16650,461,Benefit or Insurance Card,04/15/2022,05/03/2022,0,0,0,0,0,0,0,0,22177,25245,0,0,,,,,0,0
22897019,17800,218,iPad,05/08/2022,05/08/2022,2,2,2,2,0,0,0,0,25929,25929,1248,0,,,NA,,0,0
21575876,16650,206,Money,01/11/2022,01/18/2022,0,0,0,0,0,0,0,0,22177,25253,0,0,,,,,0,3
22282706,6857,149,Pocketbook/Purse,03/20/2022,03/22/2022,0,9,0,0,0,1736,0,58,0,0,810,0,,,,,0,0
22089810,16650,497,MTA Metrocard - Student,03/01/2022,03/02/2022,0,0,0,0,0,0,0,0,22177,25244,0,0,65,,,,0,0
21681784,16650,365,Lunch Bag or Box,01/24/2022,01/24/2022,10,0,0,0,0,0,0,0,25238,25238,0,0,,,,,0,0
21424416,16650,248,ID Card - State Issued,12/27/2021,12/27/2021,0,0,0,0,0,0,0,0,22177,25244,0,0,,,,,63.61,0
22877918,7361,15,Swimwear,05/06/2022,05/07/2022,0,6,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22370612,2474,218,iPad,12/04/2021,12/04/2021,3,2,9,9,0,0,0,0,168,0,0,0,3018,,,,0,0
22049885,16734,146,Prescription glasses,03/03/2022,03/05/2022,9,9,0,0,0,0,0,0,14695,14695,0,0,,,,,0,0
21818129,15723,246,Sweater,02/11/2022,02/13/2022,5,5,0,0,438,0,8,0,13924,13924,0,0,,,,,0,0
21462318,14677,132,Duffle bag,01/08/2022,01/08/2022,2,2,0,0,0,0,0,0,6125,6125,0,0,12/30/2021,12-30-21,,,0,0
22470792,5430,5,Coat - Jacket,03/27/2022,04/06/2022,4,4,0,0,0,978,0,8,0,0,0,0,,,,,0,0
22528158,3592,284,Glasses case,04/10/2022,04/10/2022,4,0,0,2,0,0,0,0,0,0,0,0,,,,,0,0
22744741,17915,48,Hat,04/26/2022,04/26/2022,8,9,0,0,0,0,0,0,27180,27180,0,0,408,408,,,0,0
21545691,2198,68,Passport,01/16/2022,01/17/2022,0,0,0,0,0,0,0,0,0,0,403,403,,,,,0,0
21572053,6392,67,Wallet,01/19/2022,01/19/2022,9,2,0,0,0,0,39,39,1291,1291,0,0,Amer,699,,,0,0
21550715,8110,65,Drivers License,01/17/2022,01/17/2022,0,0,0,0,0,0,0,0,0,0,133,133,,,,,0,0
22033571,2198,320,ID Card - Employee,03/03/2022,03/03/2022,0,0,0,0,0,0,0,0,0,0,1586,0,,,,,0,0
21406465,16130,206,Money,12/31/2021,01/02/2022,10,0,0,0,0,0,44,0,8552,8552,0,0,,,,,0,2
22533337,15995,149,Pocketbook/Purse,04/10/2022,04/10/2022,0,11,0,0,0,0,0,58,0,0,0,0,,,,,0,0
22711994,16556,65,Drivers License,04/18/2022,04/24/2022,0,0,0,0,0,0,0,0,12567,12567,0,113,,,,,0,0
22722178,14677,143,Sunglasses,04/25/2022,04/25/2022,17,2,0,2,0,1384,0,0,15319,15319,0,0,04/21/2022,37327,,,0,0
21406614,16130,206,Money,01/02/2022,01/02/2022,2,0,0,0,0,0,0,0,8552,8552,0,0,,,,,0,469.08
21420960,6392,67,Wallet,12/30/2021,01/04/2022,2,2,0,0,2561,0,39,39,1291,1291,0,0,2423,,,,0,0
22651335,17017,135,Backpack,04/18/2022,04/19/2022,11,16,11,0,1013,0,0,0,19076,19076,0,0,,,,,0,0
23516039,16910,5,Coat - Jacket,06/19/2022,06/20/2022,4,4,0,0,1069,2494,21,21,16173,16173,0,0,,,,,0,0
22114964,16501,481,Baby Carrier,03/09/2022,03/10/2022,0,0,0,0,0,0,0,0,13040,13040,0,0,,,,,0,0
21559485,16650,206,Money,01/10/2022,01/10/2022,0,0,0,0,0,0,0,0,22177,25235,0,0,,,,,10,10
22623302,16734,187,Camera,04/16/2022,04/17/2022,2,2,0,0,846,846,0,0,14764,14764,0,0,,,D3400,,0,0
22612091,7323,55,Book,04/16/2022,04/16/2022,0,0,0,0,0,0,0,0,1887,1887,0,0,,,,,0,0
22289087,13815,118,Brush,03/23/2022,03/23/2022,9,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23573977,11422,23,Underwear,06/25/2022,06/25/2022,0,3,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21461295,16684,176,Watch,01/01/2022,01/08/2022,0,0,0,0,1184,1184,36,36,14275,14275,0,0,,,,,0,0
23262449,16505,320,ID Card - Employee,06/04/2022,06/04/2022,0,0,0,0,0,0,0,0,12436,12436,0,0,,,,,0,0
22981068,16130,304,Birth Certificate,05/14/2022,05/14/2022,9,0,0,0,1667,0,39,0,8551,8551,0,0,,,,,0,0
22042957,18120,5,Coat - Jacket,03/04/2022,03/04/2022,0,3,0,0,0,0,0,47,28567,28567,0,0,1410,1410,,,0,0
23389482,16387,67,Wallet,06/11/2022,06/13/2022,6,4,0,0,0,702,39,39,11392,11392,0,0,147,,,,0,0
22359482,16130,66,Credit or Debit card,03/28/2022,03/28/2022,0,0,0,0,97,0,0,0,8551,8551,0,0,,,,,0,0
22959836,16650,207,Giftcard,05/04/2022,05/04/2022,8,0,0,0,0,0,39,0,22177,25236,0,0,116,,,,0,0
22768054,16650,67,Wallet,03/30/2022,04/26/2022,0,2,0,0,98,0,0,39,25274,25274,0,0,,,,,0,0
23286844,16650,66,Credit or Debit card,05/26/2022,05/26/2022,0,0,0,0,0,696,0,0,22177,25257,0,0,,,,,0,0
20724651,14677,176,Watch,10/31/2021,11/02/2021,0,0,0,0,1209,1209,36,36,6127,6127,0,0,October 24-October 31,970,,,0,0
22400060,2474,193,Headphones,03/31/2022,04/01/2022,2,2,0,0,0,867,0,0,738,738,0,0,429,429,,,0,0
21612614,8510,135,Backpack,01/23/2022,01/23/2022,5,11,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22246392,13815,15,Swimwear,03/20/2022,03/20/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21502085,6239,1,Shirt,01/12/2022,01/12/2022,0,4,0,0,0,2271,0,3,0,0,0,0,,,,,0,0
23022604,16130,65,Drivers License,05/17/2022,05/17/2022,2,0,0,0,0,0,39,0,8552,8552,0,109,,,,,0,0
22894586,14677,129,Suitcase,05/08/2022,05/08/2022,10,10,0,0,0,0,0,19,6125,6125,0,0,30apr2022,4/30/22,,,0,0
22330787,14677,410,Souvenir - Other,03/16/2022,03/26/2022,0,0,0,0,0,0,0,0,6487,6487,0,0,"March 14, 2022",VOY 104 03/14/2022,,,0,0
22342273,18057,181,Charger,03/27/2022,03/27/2022,1,1,0,0,0,0,0,0,28039,28039,0,0,,,,,0,0
22452824,1028,217,Not Listed,04/03/2022,04/04/2022,0,0,0,0,0,0,0,0,13123,13123,0,0,,,,,0,0
22729798,6392,218,iPad,04/20/2022,04/25/2022,3,3,3,3,0,0,0,0,1290,1290,1797,0,AA48,,,,0,0
21345235,6392,182,Tablet,12/28/2021,12/29/2021,3,2,4,4,83,83,0,0,1294,1294,0,0,1357,,,R9TR103X5NJ,0,0
22508371,16685,184,"Android, Blackberry, Windows, Other",04/08/2022,04/09/2022,2,1,2,2,10,10,0,0,13967,13967,0,0,,,,359121102048965,0,0
21506662,13508,101,Ring,01/11/2022,01/12/2022,0,0,0,0,0,0,10,0,0,0,0,0,,,,,0,0
22580119,13947,66,Credit or Debit card,04/14/2022,04/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21831178,13937,132,Duffle bag,02/13/2022,02/14/2022,10,10,0,0,0,0,18,0,14028,14028,0,0,,,,,0,0
21952409,15091,66,Credit or Debit card,02/23/2022,02/25/2022,0,0,0,0,0,98,0,0,0,0,0,0,,,,,0,0
21492363,16650,250,Cosmetics or Makeup,01/04/2022,01/04/2022,20,0,0,0,0,0,0,0,22177,25249,0,0,,,,,0,0
22947738,16650,143,Sunglasses,08/06/2021,03/03/2022,2,14,0,2,0,1387,62,0,22177,25245,0,0,,,,,0,0
23368542,16130,308,Shopping bag,06/11/2022,06/11/2022,7,0,0,0,0,0,3,0,8570,8570,0,0,,,,,0,0
22944226,7085,461,Benefit or Insurance Card,05/12/2022,05/12/2022,2,0,0,0,997,0,39,0,0,0,0,0,,,,,0,0
22683326,16650,67,Wallet,04/16/2022,04/16/2022,2,2,0,0,0,0,39,39,22177,25259,0,0,Possibly 8654 or 8074,,,,0,0
21384029,16130,206,Money,01/01/2022,01/01/2022,0,0,0,0,0,0,0,0,8551,8551,0,0,,,,,0,322
23196928,16387,67,Wallet,05/28/2022,05/28/2022,16,16,0,0,0,997,39,41,11343,11343,0,0,163 N.E regional,,,,0,0
21625707,16650,346,ID Card - Membership or Nametag or Other ,01/17/2022,01/17/2022,0,0,0,0,0,0,0,0,22177,25244,132,0,,,,,0,0
22194356,16508,131,Purse or Bag,03/16/2022,03/16/2022,9,9,0,0,1007,0,58,0,12729,12729,0,0,,,,,0,0
21603449,16885,177,Keys,01/04/2022,01/04/2022,0,0,0,0,0,0,0,0,15581,15581,153,810,665,ws665,,,0,0
22091915,16650,206,Money,03/03/2022,03/03/2022,6,0,0,0,0,0,39,0,22177,25240,0,0,X28,,,,0,61
22446581,16650,451,MTA Metrocard,04/01/2022,04/02/2022,0,0,0,0,0,0,0,0,25244,25244,0,0,Q65,,,,0,0
22299078,7361,10,Shorts,03/23/2022,03/24/2022,6,0,0,0,0,0,68,0,0,0,0,0,,,,,0,0
21910328,2185,74,Cane or Walking stick,02/21/2022,02/21/2022,9,11,0,0,0,0,0,0,11612,11612,0,0,,28113,,,0,0
22720510,3306,231,iPhone,04/23/2022,04/24/2022,0,4,0,2,695,0,0,0,0,0,0,3009,,,,,0,0
23240263,16130,272,Pouch,06/02/2022,06/02/2022,0,0,0,0,0,0,0,0,8552,8552,0,0,,,,,0,0
21358962,16650,385,Multiple Items,12/21/2021,12/22/2021,2,0,0,0,0,0,39,0,22177,25237,0,0,,,,,0,0
23553477,16130,231,iPhone,06/23/2022,06/24/2022,2,2,0,6,0,0,0,0,8551,8551,0,3042,,,,,0,0
23227247,17547,142,Convention bag,05/30/2022,06/01/2022,11,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22443504,8092,231,iPhone,04/03/2022,04/04/2022,2,2,2,2,0,0,0,0,2427,2427,2119,0,,,,315347,0,0
22910847,7085,248,ID Card - State Issued,05/09/2022,05/09/2022,16,0,0,0,700,0,39,0,0,0,0,0,,,,,0,0
21760289,16387,193,Headphones,02/07/2022,02/08/2022,2,2,0,0,867,867,0,0,11286,11286,0,0,Keystone 653,,,,0,0
22945303,16650,206,Money,05/04/2022,05/04/2022,0,0,0,0,0,0,0,0,25279,25279,0,0,,,,,0,13.52
21951499,16650,248,ID Card - State Issued,02/07/2022,02/07/2022,9,0,0,0,2561,0,39,0,22177,25241,0,0,,,,,0,0
21876552,14678,65,Drivers License,02/13/2022,02/19/2022,0,0,0,0,0,0,0,0,21206,21206,0,110,02/12/2022,86,,,0,0
22431183,18174,1,Shirt,04/03/2022,04/02/2022,3,1,0,0,978,0,3,3,28808,28808,0,0,,,,,0,0
21496499,16130,184,"Android, Blackberry, Windows, Other",01/11/2022,01/11/2022,2,2,17,17,833,833,0,0,8555,8555,0,0,,,,,0,0
21755182,6392,67,Wallet,02/05/2022,02/05/2022,2,2,0,0,2712,0,39,39,1291,1291,0,0,3174,,,,0,0
22794434,16130,143,Sunglasses,04/30/2022,04/30/2022,7,16,0,0,0,0,57,0,8552,8552,0,0,,,,,0,0
22584850,17349,218,iPad,04/14/2022,04/14/2022,2,2,2,2,0,0,0,0,19916,19916,1797,0,843,ts843,,,0,0
22552183,16650,206,Money,04/11/2022,04/11/2022,2,0,0,0,0,0,0,0,22177,25237,0,0,13,,,,0,0.22
23226166,3307,184,"Android, Blackberry, Windows, Other",05/29/2022,05/30/2022,2,2,4,4,833,833,0,0,0,0,0,0,,,,357725084558700,0,0
22754876,16650,66,Credit or Debit card,04/21/2022,04/21/2022,10,0,0,0,0,0,39,0,25267,25267,0,0,"BxM 2 bus , 4.25 pm from midtown",,,,0,0
23364918,16130,67,Wallet,06/11/2022,06/11/2022,0,9,0,0,0,0,0,39,8551,8551,135,0,,,,,0,0
23429374,16387,421,Roller Bag,06/14/2022,06/16/2022,2,2,0,0,0,0,18,18,11246,11246,0,0,86,,,,0,0
21761121,16650,135,Backpack,01/31/2022,02/01/2022,2,2,0,0,0,0,0,0,22177,25237,0,0,,,,,0,0
22003332,7085,1,Shirt,02/28/2022,02/28/2022,4,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22986397,15745,245,Clothing - Other,05/14/2022,05/15/2022,0,0,0,0,0,0,0,0,15835,15835,0,0,,,,,0,0
22595766,13495,422,Airpods/Case,04/15/2022,04/15/2022,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
